OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
114897,534454,53,EAST HURON ST,ELLICOTT ST,OAK ST,16,30,117ft E of Elicott St       ,East                                              ,1,2019,9,23,Eastbound,,14,8,6,5,3,14,37,88,120,90,104,114,117,121,127,165,278,241,106,72,66,55,102,19,2072,1.078,1,1922,278,17,2,1779,196,53,33,3,0,0,0,0,0,0,0,,2066,14,4,4,0,0,86,9,3,2,1,0,0,,,16,18,24,0,0,,5,3,,42.88824,-78.87071,183915.59009999968,4755676.2475000005
114898,534454,53,EAST HURON ST,ELLICOTT ST,OAK ST,16,30,117ft E of Elicott St       ,West                                              ,1,2019,9,23,Westbound,,8,4,2,3,2,17,66,206,292,147,90,98,105,101,89,90,94,122,90,64,39,24,26,12,1791,1.078,1,1661,292,9,17,1425,249,29,32,1,0,0,0,0,0,0,0,,1753,18,4,4,0,1,81,14,2,2,1,0,0,,,16,17,24,0,0,,5,3,,42.88824,-78.87071,183915.59009999968,4755676.2475000005
114899,534454,53,EAST HURON ST,ELLICOTT ST,OAK ST,16,30,117ft E of Elicott St       ,,1,2019,9,23,Combined Total,Y,22,12,8,8,5,31,103,294,412,237,194,212,222,222,216,255,372,363,196,136,105,79,128,31,3863,1.078,1,3583,412,9,19,3204,445,82,65,4,0,0,0,0,0,0,0,,3819,16,4,4,0,0,84,12,2,2,1,0,0,,,16,17,24,0,0,,5,3,,42.88824,-78.87071,183915.59009999968,4755676.2475000005
114900,534691,53,PEARL ST,COURT ST,W TUPPER ST,17,30,118ft S of Asbury Alley     ,North                                             ,1,2019,9,23,Northbound,,28,16,10,6,8,15,34,88,109,126,153,180,184,189,199,231,342,358,194,139,104,72,96,43,2924,1.078,1,2712,358,18,22,2601,225,8,22,1,0,0,0,0,0,0,0,,2879,9,1,1,0,1,90,8,0,1,1,0,0,,,22,26,32,0,0,,5,3,,42.89137,-78.87365,183691.5011,4756034.9417
114901,534691,53,PEARL ST,COURT ST,W TUPPER ST,17,30,118ft S of Asbury Alley     ,South                                             ,1,2019,9,23,Southbound,,19,16,10,4,8,30,106,315,441,280,183,183,188,178,176,183,230,268,157,122,71,55,94,34,3351,1.078,1,3109,441,9,3,2781,387,79,46,5,0,3,0,0,0,0,0,,3304,16,4,4,0,0,84,12,2,2,1,0,0,,,23,26,33,0,0,,5,3,,42.89137,-78.87365,183691.5011,4756034.9417
114902,534691,53,PEARL ST,COURT ST,W TUPPER ST,17,30,118ft S of Asbury Alley     ,,1,2019,9,23,Combined Total,Y,47,32,20,10,16,45,140,403,550,406,336,363,372,367,375,414,572,626,351,261,175,127,190,77,6275,1.078,1,5821,626,18,25,5382,612,87,68,6,0,3,0,0,0,0,0,,6183,13,3,3,0,0,87,10,1,1,1,0,0,,,22,26,32,0,0,,5,3,,42.89137,-78.87365,183691.5011,4756034.9417
115215,534372,53,GENESEE ST,ELM ST,MICHIGAN AVE,16,30,153' W of Michigan Ave      ,East                                              ,2,2019,7,15,Eastbound,,25,14,12,6,15,100,317,418,375,307,240,235,220,216,216,238,245,237,143,83,87,62,70,39,3920,1.093,0.987,3586,418,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89111,-78.86652,184272.4489000002,4755979.2552000005
115216,534372,53,GENESEE ST,ELM ST,MICHIGAN AVE,16,30,153' W of Michigan Ave      ,West                                              ,2,2019,7,15,Westbound,,24,12,8,7,5,18,74,138,210,167,153,165,186,164,197,172,143,136,109,90,69,58,47,32,2384,1.093,0.987,2181,418,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89111,-78.86652,184272.4489000002,4755979.2552000005
115217,534372,53,GENESEE ST,ELM ST,MICHIGAN AVE,16,30,153' W of Michigan Ave      ,,2,2019,7,15,Combined Total,Y,49,26,20,13,20,118,391,556,585,474,393,400,406,380,413,410,388,373,252,173,156,120,117,71,6304,1.093,0.987,5767,585,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89111,-78.86652,184272.4489000002,4755979.2552000005
115221,534452,53,EAST HURON ST,GENESEE ST,WASHINGTON ST,16,30,52' W of Washington St      ,East                                              ,2,2019,7,15,Eastbound,,38,16,14,13,9,29,54,134,190,170,171,199,196,203,198,199,303,306,161,132,120,105,73,52,3085,1.093,0.987,2823,306,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88854,-78.87257,183765.21920000017,4755716.5635
115222,534452,53,EAST HURON ST,GENESEE ST,WASHINGTON ST,16,30,52' W of Washington St      ,West                                              ,2,2019,7,15,Westbound,,10,6,4,2,3,10,32,85,140,82,69,67,86,81,77,90,81,86,56,49,38,43,35,22,1254,1.093,0.987,1147,306,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88854,-78.87257,183765.21920000017,4755716.5635
115223,534452,53,EAST HURON ST,GENESEE ST,WASHINGTON ST,16,30,52' W of Washington St      ,,2,2019,7,15,Combined Total,Y,48,22,18,15,12,39,86,219,330,252,240,266,282,284,275,289,384,392,217,181,158,148,108,74,4339,1.093,0.987,3970,392,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88854,-78.87257,183765.21920000017,4755716.5635
115224,534457,53,WEST HURON ST,NY384 DELAWARE AVE,FRANKLIN ST,16,30,123' E of NY384 Delaware Av ,East                                              ,2,2019,7,15,Eastbound,,23,13,11,5,7,33,76,185,240,161,113,136,144,143,127,142,208,224,106,82,66,57,43,38,2383,1.093,0.987,2180,240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88931,-78.87672,183430.23529999983,4755817.7064
115225,534457,53,WEST HURON ST,NY384 DELAWARE AVE,FRANKLIN ST,16,30,123' E of NY384 Delaware Av ,West                                              ,2,2019,7,15,Westbound,,37,22,10,5,8,14,38,76,101,91,76,105,170,144,147,174,203,200,113,102,81,91,68,54,2130,1.093,0.987,1949,240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88931,-78.87672,183430.23529999983,4755817.7064
115226,534457,53,WEST HURON ST,NY384 DELAWARE AVE,FRANKLIN ST,16,30,123' E of NY384 Delaware Av ,,2,2019,7,15,Combined Total,Y,60,35,21,10,15,47,114,261,341,252,189,241,314,287,274,316,411,424,219,184,147,148,111,92,4513,1.093,0.987,4129,424,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88931,-78.87672,183430.23529999983,4755817.7064
115637,534708,53,PORTER AVE,NIAGARA ST,RICHMOND AVE,16,30,163' W of Normal Ave        ,East                                              ,2,2019,7,14,Eastbound,,41,23,15,9,20,45,163,285,297,223,193,214,244,236,227,253,288,312,257,217,195,153,119,73,4102,1.093,0.987,3753,312,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90261,-78.88553,182779.02720000036,4757328.0952
115638,534708,53,PORTER AVE,NIAGARA ST,RICHMOND AVE,16,30,163' W of Normal Ave        ,West                                              ,2,2019,7,14,Westbound,,43,26,17,13,16,33,87,199,236,186,190,233,255,257,284,335,414,367,271,228,184,148,114,69,4205,1.093,0.987,3847,414,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90261,-78.88553,182779.02720000036,4757328.0952
115639,534708,53,PORTER AVE,NIAGARA ST,RICHMOND AVE,16,30,163' W of Normal Ave        ,,2,2019,7,14,Combined Total,Y,84,49,32,22,36,78,250,484,533,409,383,447,499,493,511,588,702,679,528,445,379,301,233,142,8307,1.093,0.987,7600,702,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90261,-78.88553,182779.02720000036,4757328.0952
115640,534824,53,SYCAMORE ST,OAK ST,ELM ST,16,30,217' E of Oak St            ,East                                              ,2,2019,7,15,Eastbound,,10,3,5,3,3,12,27,60,107,67,57,75,91,74,94,128,162,160,53,34,34,31,30,13,1333,1.093,0.987,1220,162,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88837,-78.86908,184049.37640000042,4755684.5572999995
115641,534824,53,SYCAMORE ST,OAK ST,ELM ST,16,30,217' E of Oak St            ,West                                              ,2,2019,7,15,Westbound,,9,6,3,3,3,17,55,156,240,133,94,106,127,108,120,140,113,97,63,55,41,38,27,19,1773,1.093,0.987,1622,240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88837,-78.86908,184049.37640000042,4755684.5572999995
115642,534824,53,SYCAMORE ST,OAK ST,ELM ST,16,30,217' E of Oak St            ,,2,2019,7,15,Combined Total,Y,19,9,8,6,6,29,82,216,347,200,151,181,218,182,214,268,275,257,116,89,75,69,57,32,3106,1.093,0.987,2842,347,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88837,-78.86908,184049.37640000042,4755684.5572999995
115643,534875,53,WASHINGTON ST,CLINTON ST,GENESEE ST,17,30,243' N of E Mowhawk St      ,North                                             ,2,2019,7,15,Northbound,,30,14,10,10,8,14,34,102,151,117,138,146,177,168,169,166,262,260,138,109,127,82,76,39,2547,1.093,0.992,2330,262,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88772,-78.87274,183747.13949999958,4755626.129899999
115644,534875,53,WASHINGTON ST,CLINTON ST,GENESEE ST,17,30,243' N of E Mowhawk St      ,South                                             ,2,2019,7,15,Southbound,,19,10,8,8,8,21,46,113,188,141,149,147,170,155,136,143,161,168,126,117,97,80,61,31,2303,1.093,0.992,2107,262,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88772,-78.87274,183747.13949999958,4755626.129899999
115645,534875,53,WASHINGTON ST,CLINTON ST,GENESEE ST,17,30,243' N of E Mowhawk St      ,,2,2019,7,15,Combined Total,Y,49,24,18,18,16,35,80,215,339,258,287,293,347,323,305,309,423,428,264,226,224,162,137,70,4850,1.093,0.992,4437,428,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88772,-78.87274,183747.13949999958,4755626.129899999
116636,534820,53,SWAN ST,ELLICOTT ST,WASHINGTON ST,16,30,139' W of Ellicott St       ,East                                               / East,1,2019,10,7,Eastbound,,15,8,1,2,6,5,24,70,82,66,85,91,89,88,106,164,270,257,112,54,47,65,83,27,1817,1.079,1,1684,270,17,3,1643,147,1,9,1,0,0,0,0,0,0,0,,1804,9,1,1,0,0,91,8,0,1,1,0,0,,,22,24,28,0,0,,5,3,,42.88147,-78.87395,183616.32940000016,4754936.5272
116637,534820,53,SWAN ST,ELLICOTT ST,WASHINGTON ST,16,30,139' W of Ellicott St       ,West                                               / West,1,2019,10,7,Westbound,,18,5,6,10,10,57,208,456,595,391,263,245,237,246,203,236,339,356,236,116,88,81,54,30,4486,1.079,1,4158,595,9,25,3774,567,19,71,8,5,0,0,0,0,0,0,,4469,15,2,2,0,1,84,13,0,2,1,0,0,,,17,19,26,0,0,,5,3,,42.88147,-78.87395,183616.32940000016,4754936.5272
116638,534820,53,SWAN ST,ELLICOTT ST,WASHINGTON ST,16,30,139' W of Ellicott St       ,,1,2019,10,7,Combined Total,Y,33,13,7,12,16,62,232,526,677,457,348,336,326,334,309,400,609,613,348,170,135,146,137,57,6303,1.079,1,5842,677,9,28,5417,714,20,80,9,5,0,0,0,0,0,0,,6273,13,2,2,0,0,86,11,0,1,1,0,0,,,18,21,27,0,0,,5,3,,42.88147,-78.87395,183616.32940000016,4754936.5272
117092,534127,53,CAROLINA ST,NIAGARA,WEST AVE,16,30,58' W of West St            ,East                                              ,2,2019,9,8,Eastbound,,32,14,14,7,15,49,135,365,381,270,241,236,246,249,296,318,355,330,232,175,141,94,75,56,4326,1.078,0.987,4013,381,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89362,-78.87987,183195.0758999996,4756308.2666
117093,534127,53,CAROLINA ST,NIAGARA,WEST AVE,16,30,58' W of West St            ,,2,2019,9,8,Combined Total,Y,32,14,14,7,15,49,135,365,381,270,241,236,246,249,296,318,355,330,232,175,141,94,75,56,4326,1.078,0.987,4013,381,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89362,-78.87987,183195.0758999996,4756308.2666
117094,534534,53,LINWOOD AVE,NORTH ST,SUMMER ST,17,30,244' S of Summer St         ,North                                             ,2,2019,9,9,Northbound,,18,10,5,6,4,10,48,119,232,167,118,136,159,157,151,190,276,322,143,105,92,59,47,31,2605,1.078,0.992,2417,322,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90401,-78.87051,184012.58389999997,4757426.991699999
117095,534534,53,LINWOOD AVE,NORTH ST,SUMMER ST,17,30,244' S of Summer St         ,,2,2019,9,9,Combined Total,Y,18,10,5,6,4,10,48,119,232,167,118,136,159,157,151,190,276,322,143,105,92,59,47,31,2605,1.078,0.992,2417,322,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90401,-78.87051,184012.58389999997,4757426.991699999
117096,534536,53,LINWOOD AVE,W UTICA ST,W FERRY ST,17,30,138ft N of W Utica St       ,North                                             ,2,2019,9,9,Northbound,,18,10,6,5,7,15,53,167,200,163,143,171,180,183,207,290,389,411,204,150,103,74,54,41,3244,1.078,0.992,3009,411,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.91166,-78.86808,184250.10259999987,4758267.504899999
117097,534536,53,LINWOOD AVE,W UTICA ST,W FERRY ST,17,30,138ft N of W Utica St       ,,2,2019,9,9,Combined Total,Y,18,10,6,5,7,15,53,167,200,163,143,171,180,183,207,290,389,411,204,150,103,74,54,41,3244,1.078,0.992,3009,411,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.91166,-78.86808,184250.10259999987,4758267.504899999
117438,534746,53,SOUTH ELMWOOD,W EAGLE ST,NIAGARA,14,30,100' S of Perkins Dr        ,South                                              / South / South,1,2019,10,6,Southbound,,60,35,20,19,20,49,186,454,567,505,489,514,566,536,650,877,883,706,586,403,301,232,176,120,8954,1.079,1,8298,883,17,13,7747,983,41,121,15,1,4,1,0,0,0,1,,8927,13,2,2,0,0,87,11,0,2,1,0,0,,,22,25,31,0,0,,5,3,,42.88591,-78.88009,183137.5820000004,4755452.784
117439,534746,53,SOUTH ELMWOOD,W EAGLE ST,NIAGARA,14,30,100' S of Perkins Dr        ,,1,2019,10,6,Combined Total,Y,60,35,20,19,20,49,186,454,567,505,489,514,566,536,650,877,883,706,586,403,301,232,176,120,8954,1.079,1,8298,883,17,13,7747,983,41,121,15,1,4,1,0,0,0,1,,8927,13,2,2,0,0,87,11,0,2,1,0,0,,,22,25,31,0,0,,5,3,,42.88591,-78.88009,183137.5820000004,4755452.784
117494,534692,53,PEARL ST,W TUPPER ST,EDWARD ST,17,30,299' N of W Tupper St       ,South                                             ,2,2019,9,8,Southbound,,26,19,11,10,13,37,137,454,601,398,241,241,260,243,215,254,262,258,184,130,87,62,52,43,4238,1.078,0.992,3931,601,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89432,-78.87286,183771.1138000004,4756359.6107
117495,534692,53,PEARL ST,W TUPPER ST,EDWARD ST,17,30,299' N of W Tupper St       ,,2,2019,9,8,Combined Total,Y,26,19,11,10,13,37,137,454,601,398,241,241,260,243,215,254,262,258,184,130,87,62,52,43,4238,1.078,0.992,3931,601,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89432,-78.87286,183771.1138000004,4756359.6107
117499,534860,53,VIRGINIA ST,WEST AVE,ELMWOOD AVE,17,30,48ft E of W Tupper St       ,West                                              ,2,2019,9,9,Westbound,,62,34,21,14,27,40,125,401,390,335,304,372,343,329,381,472,572,538,353,275,270,191,149,87,6085,1.078,0.992,5645,572,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89586,-78.88003,183193.49490000028,4756557.6558
117500,534860,53,VIRGINIA ST,WEST AVE,ELMWOOD AVE,17,30,48ft E of W Tupper St       ,,2,2019,9,9,Combined Total,Y,62,34,21,14,27,40,125,401,390,335,304,372,343,329,381,472,572,538,353,275,270,191,149,87,6085,1.078,0.992,5645,572,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89586,-78.88003,183193.49490000028,4756557.6558
117987,530950,53,Elm St,RT 16,JCT RT 950E EB - S DIVISION,14,30,152' N of Swan St           ,North                                              / North / North,1,2019,9,9,Northbound,,109,67,44,39,102,504,1665,2350,2274,1482,1004,854,946,809,858,955,1279,1162,841,528,428,325,288,202,19115,1.078,1,17732,2350,8,74,16343,2048,161,242,61,10,17,30,3,0,0,5,,18994,14,3,2,0,0,86,11,1,2,1,0,0,,,21,24,34,0,0,,5,3,,42.88139,-78.8705,183897.71210000012,4754914.662699999
117988,530950,53,Elm St,RT 16,JCT RT 950E EB - S DIVISION,14,30,118ft S of S Division St    ,South                                              / South / South,1,2019,9,9,Southbound,,117,64,51,46,52,148,473,932,1002,788,728,820,940,880,1177,1773,1871,1657,1102,810,610,376,292,266,16975,1.078,1,15747,2350,8,64,14444,1747,154,327,37,18,19,24,6,0,0,2,,16842,14,3,3,0,0,86,10,1,2,1,0,0,,,24,27,34,1,0,,5,3,,42.88139,-78.8705,183897.71210000012,4754914.662699999
117989,530950,53,Elm St,RT 16,JCT RT 950E EB - S DIVISION,14,30,118ft S of S Division St    ,,1,2019,9,9,Combined Total,Y,226,131,95,85,154,652,2138,3282,3276,2270,1732,1674,1886,1689,2035,2728,3150,2819,1943,1338,1038,701,580,468,36090,1.078,1,33479,3282,8,138,30787,3795,315,569,98,28,36,54,9,0,0,7,,35836,14,3,3,0,0,86,11,1,2,1,0,0,,,22,26,34,0,0,,5,3,,42.88139,-78.8705,183897.71210000012,4754914.662699999
119321,534810,53,WEST SWAN ST,MAIN ST,PEARL  ST,16,30,52' W of Main St            ,West                                              ,2,2019,6,23,Westbound,,19,12,4,5,8,25,99,249,378,258,239,221,235,228,217,216,239,294,183,144,114,82,55,34,3558,1.113,0.987,3197,378,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88184,-78.87584,183463.8509999998,4754984.736500001
119322,534810,53,WEST SWAN ST,MAIN ST,PEARL  ST,16,30,52' W of Main St            ,,2,2019,6,23,Combined Total,Y,19,12,4,5,8,25,99,249,378,258,239,221,235,228,217,216,239,294,183,144,114,82,55,34,3558,1.113,0.987,3197,378,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88184,-78.87584,183463.8509999998,4754984.736500001
119326,534998,53,WEST SENECA ST,ERIE ST,FRANKLIN,17,30,34' E of Lower Terrace      ,East                                              ,2,2019,6,23,Eastbound,,26,17,17,7,11,38,78,164,247,200,199,236,246,256,232,239,288,326,191,219,240,202,103,55,3837,1.113,0.992,3447,326,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88103,-78.87872,183224.4667999996,4754905.6229
119327,534998,53,WEST SENECA ST,ERIE ST,FRANKLIN,17,30,34' E of Lower Terrace      ,,2,2019,6,23,Combined Total,Y,26,17,17,7,11,38,78,164,247,200,199,236,246,256,232,239,288,326,191,219,240,202,103,55,3837,1.113,0.992,3447,326,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88103,-78.87872,183224.4667999996,4754905.6229
119753,531118,53,SOUTH ELMWOOD,W CHIPPEWA,W TUPPER ST,14,30,58' N of Tracy St           ,North                                             ,1,2019,6,23,Northbound,,36,21,14,11,13,24,67,149,194,201,186,252,260,220,239,268,396,444,235,166,156,117,91,60,3820,1.113,1,3432,444,18,62,3241,383,55,58,2,0,1,1,0,0,0,0,,3803,13,3,3,0,2,85,10,1,2,1,0,0,,,23,26,32,0,0,,5,3,,42.89343,-78.877398,183395.97259999998,4756277.8486
119754,531118,53,SOUTH ELMWOOD,W CHIPPEWA,W TUPPER ST,14,30,58' N of Tracy St           ,South                                             ,1,2019,6,23,Southbound,,47,31,20,17,13,32,104,346,547,325,259,298,362,350,350,386,425,348,260,244,217,176,112,76,5345,1.113,1,4802,547,9,83,4621,470,74,71,7,0,2,1,0,0,0,0,,5329,12,3,3,0,2,87,9,1,1,1,0,0,,,27,29,34,0,0,,5,3,,42.89343,-78.877398,183395.97259999998,4756277.8486
119755,531118,53,SOUTH ELMWOOD,W CHIPPEWA,W TUPPER ST,14,30,58' N of Tracy St           ,,1,2019,6,23,Combined Total,Y,83,52,34,28,26,56,171,495,741,526,445,550,622,570,589,654,821,792,495,410,373,293,203,136,9165,1.113,1,8234,821,17,145,7862,853,129,129,9,0,3,2,0,0,0,0,,9132,12,3,3,0,2,86,9,1,2,1,0,0,,,26,28,34,0,0,,5,3,,42.89343,-78.877398,183395.97259999998,4756277.8486
119765,536114,53,WASHINGTON ST,SCOTT ST,SENECA ST,16,30,157' S of Seneca St         ,North                                             ,1,2019,6,23,Northbound,,35,17,9,10,15,22,46,120,146,113,115,142,169,176,175,202,315,301,149,120,114,94,67,59,2731,1.113,1,2454,315,17,14,2161,254,219,56,7,0,0,0,0,0,0,0,,2711,20,10,10,0,1,80,9,8,2,1,1,0,,,19,23,28,0,0,,5,3,,42.87995,-78.87502,183521.1518000001,4754771.736300001
119766,536114,53,WASHINGTON ST,SCOTT ST,SENECA ST,16,30,157' S of Seneca St         ,South                                             ,1,2019,6,23,Southbound,,20,9,4,4,8,51,110,233,266,171,139,134,127,115,114,135,201,200,109,90,84,63,49,24,2460,1.113,1,2210,315,17,14,1946,238,170,67,9,0,2,2,0,0,0,0,,2448,20,10,10,0,1,79,10,7,3,1,1,0,,,21,23,28,0,0,,5,3,,42.87995,-78.87502,183521.1518000001,4754771.736300001
119767,536114,53,WASHINGTON ST,SCOTT ST,SENECA ST,16,30,157' S of Seneca St         ,,1,2019,6,23,Combined Total,Y,55,26,13,14,23,73,156,353,412,284,254,276,296,291,289,337,516,501,258,210,198,157,116,83,5191,1.113,1,4664,516,17,28,4107,492,389,123,16,0,2,2,0,0,0,0,,5159,20,10,10,0,1,80,10,8,3,1,1,0,,,20,23,28,0,0,,5,3,,42.87995,-78.87502,183521.1518000001,4754771.736300001
120205,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,33ft W of Mariner St        ,East                                              ,1,2019,9,16,Eastbound,,39,24,17,14,16,24,57,190,260,146,120,128,167,119,112,143,162,154,126,108,85,72,64,48,2395,1.078,1,2222,260,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89953,-78.8783,183353.5758999996,4756958.7446
120206,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,33ft W of Mariner St        ,West                                              ,1,2019,9,16,Westbound,,37,29,18,17,9,13,19,66,68,54,58,65,84,77,79,104,118,158,100,81,65,58,60,48,1485,1.078,1,1378,260,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89953,-78.8783,183353.5758999996,4756958.7446
120207,534014,53,ALLEN ST,WADSWORTH,ELMWOOD AVE,16,30,33ft W of Mariner St        ,,1,2019,9,16,Combined Total,Y,76,53,35,31,25,37,76,256,328,200,178,193,251,196,191,247,280,312,226,189,150,130,124,96,3880,1.078,1,3600,328,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89953,-78.8783,183353.5758999996,4756958.7446
120681,534374,53,GENESEE ST,JEFFERSON AVE,FILLMORE AVE,16,30,128ft W of Fox St           ,East                                              ,1,2019,6,4,Eastbound,,41,24,12,10,10,20,38,94,146,172,148,179,184,170,200,258,337,328,167,169,134,103,94,62,3100,1.113,1,2785,337,17,16,2596,335,78,48,4,1,4,6,0,0,0,0,,3088,15,5,4,0,1,84,11,3,2,1,0,0,,,30,32,38,0,0,,5,3,,42.89935,-78.84623,185971.32959999982,4756818.408
120682,534374,53,GENESEE ST,JEFFERSON AVE,FILLMORE AVE,16,30,128ft W of Fox St           ,West                                              ,1,2019,6,4,Westbound,,49,26,22,20,16,28,131,239,307,248,214,211,228,220,244,266,269,299,216,173,164,122,100,70,3882,1.113,1,3488,337,17,15,3381,332,78,45,10,0,1,5,0,0,0,0,,3867,12,4,3,0,0,87,9,2,1,1,0,0,,,29,32,38,0,0,,5,3,,42.89935,-78.84623,185971.32959999982,4756818.408
120683,534374,53,GENESEE ST,JEFFERSON AVE,FILLMORE AVE,16,30,128ft W of Fox St           ,,1,2019,6,4,Combined Total,Y,90,50,34,30,26,48,169,333,453,420,362,390,412,390,444,524,606,627,383,342,298,225,194,132,6982,1.113,1,6273,627,18,31,5977,667,156,93,14,1,5,11,0,0,0,0,,6955,14,4,4,0,0,86,10,2,2,1,0,0,,,30,32,38,0,0,,5,3,,42.89935,-78.84623,185971.32959999982,4756818.408
120684,534847,53,EAST UTICA ST,WOHLERS AVE,HUMBOLDT PKWY SB,16,30,144ft W of Portage St       ,East                                              ,1,2019,6,4,Eastbound,,29,19,15,9,7,20,43,76,118,139,120,141,142,145,156,184,198,176,144,130,98,90,64,52,2315,1.113,1,2080,198,17,6,1988,198,82,36,3,0,1,0,0,0,0,0,,2314,14,5,5,0,0,86,9,4,2,1,1,0,,,29,30,36,0,0,,5,3,,42.91098,-78.84571,186072.90259999968,4758108.1502
120685,534847,53,EAST UTICA ST,WOHLERS AVE,HUMBOLDT PKWY SB,16,30,144ft W of Portage St       ,West                                              ,1,2019,6,4,Westbound,,33,19,8,9,7,17,51,108,165,137,124,131,123,114,150,197,175,153,154,129,99,84,64,54,2305,1.113,1,2071,198,17,11,1982,187,82,44,0,0,0,0,0,0,0,0,,2306,14,5,5,0,0,86,8,4,2,1,0,0,,,29,31,36,0,0,,5,3,,42.91098,-78.84571,186072.90259999968,4758108.1502
